hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.unscrambleResult	Answer.cost	Answer.difficulty
3WPCIUYH1AM7XH48K6SX3I0VAE7TDQ	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:33 EST 2016	1	0	0	1	Reviewable	NotReviewed	scrambled#0.05#1	3600	2592000	Sun Feb 28 01:22:33 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1AM7XH48K6SX3I0VAE7TDQ	3KYQYYSHYWLU79WUERB0YSPQLA8DOV	A9317WH3Y1SZ8	Approved	Sun Mar 27 09:58:43 EDT 2016	Fri Feb 26 08:37:16 EST 2016	Fri Feb 26 08:58:43 EST 2016	Fri Feb 26 14:48:25 EST 2016					A third ||| of the money ||| is ||| mine ||| . |||  $$$ 	0.05	1
3YO4AH2FPDY06HBMRQA7J65PWIYQ0F	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:31 EST 2016	3	0	0	2	Reviewable	NotReviewed	scrambled#0.03#1	3600	2592000	Sun Feb 28 01:22:31 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3YO4AH2FPDY06HBMRQA7J65PWIYQ0F	3YHH42UU5CTS24S3PN7DR41DWHX0LD	A9KUILSN9FEKP	Submitted	Sun Mar 27 16:41:12 EDT 2016	Fri Feb 26 15:37:07 EST 2016	Fri Feb 26 15:41:12 EST 2016						A third ||| of the money ||| is ||| mine ||| . |||  $$$ There ||| are some portability issues with Boost ||| , ||| but ||| STL ||| is very portable ||| . |||  $$$ In ||| which city ||| is ||| John 's laptop ||| on the evening of Dec. 10th ||| ? |||  $$$ Have ||| prisoners ||| imprisoned during October 15-16 riots ||| been ||| released ||| ? |||  $$$ Was ||| the ||| painting ||| harmed ||| during the war ||| ? |||  $$$ Walt ||| Disney ||| cuts ||| down ||| on fat , calories ||| . |||  $$$ I ||| ate ||| a stick of chewing gum ||| . |||  $$$ UnitedHealth ||| , ||| Mattel ||| rise ||| . |||  $$$ Stanford ||| is ||| located in California ||| . |||  $$$ The ||| baby ||| learned ||| to crawl , walk , and then talk ||| . |||  $$$ Pick ||| up ||| the torque wrench ||| . |||  $$$ Is ||| this ||| his ||| computer ||| ? |||  $$$ Laptop battery recall saga ||| : ||| Sony ||| joins in ||| . |||  $$$ Most ||| dogs ||| eat ||| kibble ||| . |||  $$$ Turn ||| left ||| at the light ||| . |||  $$$ Carnage ||| in ||| Sri Lanka ||| . |||  $$$ Are ||| you ||| going ||| ? |||  $$$ How ||| are ||| you ||| ? |||  $$$ Get ||| me ||| the book on the coffee table ||| . |||  $$$ The ||| dog ||| bit ||| the cat ||| . |||  $$$ A third ||| of the crows ||| are ||| dead ||| . |||  $$$ One in two injecting drug users ||| in Jakarta ||| now ||| test ||| positive for HIV ||| . |||  $$$ But ||| Cech ||| stays ||| in ||| for observation ||| . |||  $$$ All ||| four ||| have ||| denied they are linked to al-Qaeda ||| . |||  $$$ In ||| the 60s ||| , ||| Yoko ||| Ono ||| married John Lennon ||| and ||| campaigned for peace in Vietnam ||| . |||  $$$ Healthy ||| move ||| for ||| Disney ||| ? |||  $$$ Japan ||| welcomes UN resolution on N Korea ||| , ||| eyes further sanction ||| . |||  $$$ Food ||| shortages ||| looming ||| as N Korea faces sanctions ||| . |||  $$$ NK ||| test ||| yet ||| to be confirmed ||| . |||  $$$ The ||| European ||| parliament ||| is ||| the only directly elected EU body ||| . |||  $$$ 	0.03	1
3JUDR1D0D6572RE06DEL2UY4TGIQ2Z	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:33 EST 2016	3	0	0	2	Reviewable	NotReviewed	scrambled#0.01#2	3600	2592000	Sun Feb 28 01:22:33 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3JUDR1D0D6572RE06DEL2UY4TGIQ2Z	3PW9OPU9PRYM87RDB0T8QDLEV9B21S	A9KUILSN9FEKP	Submitted	Sun Mar 27 16:50:03 EDT 2016	Fri Feb 26 15:41:18 EST 2016	Fri Feb 26 15:50:03 EST 2016						Has ||| a ||| US ||| Congressman ||| , ||| Jones ||| , ||| visited ||| Iraq ||| after ||| the war ||| ended ||| ? |||  $$$ EB ||| disses ||| Jobs ||| , ||| Zune ||| pre-orders ||| Games ||| opens ||| . |||  $$$ My ||| cabbage ||| crop ||| is ||| infected ||| with ||| wilt ||| . |||  $$$ Mellitus ||| was ||| the ||| first ||| Bishop ||| of ||| London ||| . |||  $$$ Laptop ||| battery ||| recall ||| saga ||| : ||| Sony ||| joins ||| in ||| . |||  $$$ Do ||| n't ||| use ||| the ||| cattle ||| prod ||| on ||| the giraffe ||| ! |||  $$$ How ||| old ||| is ||| your ||| cousin ||| ? |||  $$$ Put ||| the ||| truck ||| on ||| the ||| tire ||| pallet ||| . |||  $$$ Which ||| blouse ||| do ||| you ||| like ||| ? |||  $$$ My ||| dog ||| needed ||| surgery ||| after ||| eating a rupee coin ||| . |||  $$$ Two ||| metro ||| trains ||| crash ||| in ||| Rome ||| , ||| dozens ||| hurt ||| . |||  $$$ 'T ||| was ||| a ||| dark ||| and ||| stormy ||| night ||| . |||  $$$ I ||| was ||| lax ||| about ||| bramble pruning ||| before ||| that ||| wake up ||| call ||| . |||  $$$ Stanford ||| is ||| located ||| in ||| California ||| . |||  $$$ A ||| third ||| of ||| the ||| money ||| is ||| mine ||| . |||  $$$ I ||| saw ||| her ||| while ||| she ||| was chewing gum ||| . |||  $$$ The ||| cat ||| bit ||| the ||| dog ||| . |||  $$$ I ||| got ||| a ||| premium ||| from ||| 24 ||| Hour ||| Fitness ||| membership ||| . |||  $$$ He ||| has ||| fallen ||| in ||| love ||| with ||| arrowroot ||| milk ||| biscuits ||| . |||  $$$ Has ||| the ||| concentration ||| of ||| toxic agents ||| increased ||| prior ||| to ||| 1999 ||| in marine burials of chemical weapons ||| ? |||  $$$ UN ||| peacekeepers ||| have ||| been ||| ineffective ||| in ||| Sudan ||| . |||  $$$ Al ||| Qaeda ||| published ||| texts ||| to ||| be ||| in US book |||  $$$ Does ||| homeowners ||| insurance ||| cover ||| tornadoes ||| ? |||  $$$ Get ||| me ||| the ||| book ||| on ||| the coffee table ||| . |||  $$$ Hey ||| , ||| eat ||| your ||| bananas ||| , ||| dog ||| . |||  $$$ Why ||| did ||| n't ||| you ||| take ||| Australia-Asia ||| Airline ||| ? |||  $$$ US ||| earnings ||| edge ||| higher ||| ; ||| futures ||| stock ||| in ||| focus ||| . |||  $$$ Another ||| boss ||| bites ||| dust ||| in ||| scandal ||| options ||| . |||  $$$ Heavy ||| fighting ||| rocked ||| Najaf ||| again ||| Monday ||| . |||  $$$ The ||| lettuce ||| has ||| sat ||| out ||| so ||| long ||| it started to wilt ||| . |||  $$$ 	0.01	2
3NBFJK3IOHWUW99RQF76FTX5OY6OG9	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:33 EST 2016	4	0	0	3	Reviewable	NotReviewed	scrambled#0.03#1	3600	2592000	Sun Feb 28 01:22:33 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHWUW99RQF76FTX5OY6OG9	3KGTPGBS6YZ2H4IBDO3S1FQB66RU22	ABP5CJIT0IU51	Submitted	Sun Mar 27 20:10:19 EDT 2016	Fri Feb 26 19:04:45 EST 2016	Fri Feb 26 19:10:19 EST 2016						A third ||| of the money ||| is ||| mine ||| . |||  $$$ There ||| are some portability issues with Boost ||| , ||| but ||| STL ||| is very portable ||| . |||  $$$ In ||| which city ||| is ||| John 's laptop ||| on the evening of Dec. 10th ||| ? |||  $$$ Have ||| prisoners ||| imprisoned during October 15-16 riots ||| been ||| released ||| ? |||  $$$ Was ||| the ||| painting ||| harmed ||| during the war ||| ? |||  $$$ Walt ||| Disney ||| cuts ||| down ||| on fat , calories ||| . |||  $$$ I ||| ate ||| a stick of chewing gum ||| . |||  $$$ UnitedHealth ||| , ||| Mattel ||| rise ||| . |||  $$$ Stanford ||| is ||| located in California ||| . |||  $$$ The ||| baby ||| learned ||| to crawl , walk , and then talk ||| . |||  $$$ Pick ||| up ||| the torque wrench ||| . |||  $$$ Is ||| this ||| his ||| computer ||| ? |||  $$$ Laptop battery recall saga ||| : ||| Sony ||| joins in ||| . |||  $$$ Most ||| dogs ||| eat ||| kibble ||| . |||  $$$ Turn ||| left ||| at the light ||| . |||  $$$ Carnage ||| in ||| Sri Lanka ||| . |||  $$$ Are ||| you ||| going ||| ? |||  $$$ How ||| are ||| you ||| ? |||  $$$ Get ||| me ||| the book on the coffee table ||| . |||  $$$ The ||| dog ||| bit ||| the cat ||| . |||  $$$ A third ||| of the crows ||| are ||| dead ||| . |||  $$$ One in two injecting drug users ||| now ||| test ||| positive for HIV ||| in Jakarta ||| . |||  $$$ But ||| in ||| Cech ||| stays ||| for observation ||| . |||  $$$ All ||| four ||| have ||| denied they are linked to al-Qaeda ||| . |||  $$$ In ||| the 60s ||| , ||| Yoko ||| campaigned for peace in Vietnam ||| and ||| Ono ||| married John Lennon ||| . |||  $$$ Healthy ||| move ||| for ||| Disney ||| ? |||  $$$ Japan ||| eyes further sanction ||| , ||| welcomes UN resolution on N Korea ||| . |||  $$$ Food ||| shortages ||| looming ||| as N Korea faces sanctions ||| . |||  $$$ NK ||| test ||| yet ||| to be confirmed ||| . |||  $$$ The ||| European ||| parliament ||| is ||| the only directly elected EU body ||| . |||  $$$ 	0.03	1
3W5PY7V3UPLGHP3U4817EXNNU0MJYJ	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:32 EST 2016	1	0	0	1	Reviewable	NotReviewed	scrambled#0.05#1	3600	2592000	Sun Feb 28 01:22:32 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3W5PY7V3UPLGHP3U4817EXNNU0MJYJ	3HHRAGRYX9JI4JJD2B6YCW60UO99OO	ADQ3CT01ITFPT	Approved	Sun Mar 27 04:39:55 EDT 2016	Fri Feb 26 03:38:52 EST 2016	Fri Feb 26 03:39:55 EST 2016	Fri Feb 26 14:50:52 EST 2016					A third ||| of the money ||| is ||| mine ||| . |||  $$$ 	0.05	1
3MDWE879UHGVY5XA84WAHSBJDMSB91	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:31 EST 2016	2	0	0	1	Reviewable	NotReviewed	scrambled#0.03#1	3600	2592000	Sun Feb 28 01:22:31 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3MDWE879UHGVY5XA84WAHSBJDMSB91	3SBEHTYCWOHN9YGICSL9RG35RPYYIC	AEOSMC3ZPK697	Submitted	Sun Mar 27 12:44:37 EDT 2016	Fri Feb 26 11:42:49 EST 2016	Fri Feb 26 11:44:37 EST 2016						A third ||| of the money ||| is ||| mine ||| . |||  $$$ 	0.03	1
3RBI0I35XEH5WB151N9KYQ6YY303YR	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:35 EST 2016	1	0	0	1	Reviewable	NotReviewed	scrambled#0.01#3	3600	2592000	Sun Feb 28 01:22:35 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEH5WB151N9KYQ6YY303YR	3WAKVUDHUXU935FHJ0KNX67JHK57UJ	AGA1PIIWM8I8D	Approved	Sun Mar 27 03:16:38 EDT 2016	Fri Feb 26 02:15:02 EST 2016	Fri Feb 26 02:16:38 EST 2016	Fri Feb 26 14:42:52 EST 2016					Why ||| did ||| n't ||| you ||| bring ||| your ||| dictionary ||| today ||| ? |||  $$$ Linus ||| Torvalds ||| wrote ||| a ||| famous ||| rant ||| on ||| hating ||| C++ ||| . |||  $$$ Have ||| prisoners ||| imprisoned ||| during ||| riots ||| been ||| released ||| October ||| 15-16 ||| ? |||  $$$ When ||| was ||| the ||| attack ||| on ||| the ||| London ||| subway ||| ? |||  $$$ 	0.01	3
3KL228NDMV0B6IOCSNFD8CGW4TVKGK	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:33 EST 2016	1	0	0	1	Reviewable	NotReviewed	scrambled#0.03#2	3600	2592000	Sun Feb 28 01:22:33 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3KL228NDMV0B6IOCSNFD8CGW4TVKGK	3Z4AIRP3C7RN9NUAZPE1G3FA8HB1XZ	AINP39JK91L0N	Approved	Sun Mar 27 09:41:46 EDT 2016	Fri Feb 26 08:40:18 EST 2016	Fri Feb 26 08:41:46 EST 2016	Fri Feb 26 14:48:30 EST 2016						0.03	2
3ICOHX7ENCPB9ELHIZF7PPGBDFBE0S	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:33 EST 2016	1	0	0	1	Reviewable	NotReviewed	scrambled#0.05#2	3600	2592000	Sun Feb 28 01:22:33 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCPB9ELHIZF7PPGBDFBE0S	3HPZF4IVNN7WWVUIKIPNGD5AEKVCY5	AK8NUCU4Z1MD8	Approved	Sun Mar 27 09:58:47 EDT 2016	Fri Feb 26 08:36:32 EST 2016	Fri Feb 26 08:58:47 EST 2016	Fri Feb 26 14:49:00 EST 2016					Has ||| a ||| US ||| Congressman ||| visited ||| Iraq ||| , ||| after ||| the war ||| ended ||| , ||| Jones ||| ? |||  $$$ Games ||| opens ||| pre-orders ||| , ||| EB ||| disses ||| Zune ||| Jobs ||| . |||  $$$ My ||| cabbage ||| crop ||| is ||| infected ||| with ||| wilt ||| . |||  $$$ Mellitus ||| was ||| the ||| first ||| Bishop ||| of ||| London ||| . |||  $$$ Sony ||| : ||| Laptop ||| joins ||| saga ||| in ||| recall ||| battery ||| . |||  $$$ Do ||| n't ||| use ||| the ||| cattle ||| prod ||| on ||| the giraffe ||| ! |||  $$$ How ||| old ||| is ||| your ||| cousin ||| ? |||  $$$ Put ||| the ||| pallet ||| on ||| the ||| truck ||| tire ||| . |||  $$$ Which ||| blouse ||| do ||| you ||| like ||| ? |||  $$$ My ||| dog ||| needed ||| surgery ||| after ||| eating a rupee coin ||| . |||  $$$ Two ||| dozens ||| in ||| Rome ||| hurt ||| , ||| trains ||| crash ||| metro ||| . |||  $$$ 'T ||| was ||| a ||| dark ||| and ||| stormy ||| night ||| . |||  $$$ I ||| was ||| bramble pruning ||| before ||| that ||| wake up ||| call ||| about ||| lax ||| . |||  $$$ Stanford ||| is ||| located ||| in ||| California ||| . |||  $$$ A ||| third ||| of ||| the ||| money ||| is ||| mine ||| . |||  $$$ I ||| saw ||| her ||| while ||| she ||| was chewing gum ||| . |||  $$$ The ||| dog ||| bit ||| the ||| cat ||| . |||  $$$ I ||| got ||| a ||| membership ||| from ||| Fitness ||| premium ||| 24 ||| Hour ||| . |||  $$$ He ||| has ||| fallen ||| in ||| love ||| with ||| arrowroot ||| milk ||| biscuits ||| . |||  $$$ Has ||| toxic agents ||| concentration ||| increased ||| prior ||| to ||| the ||| in marine burials of chemical weapons ||| of ||| 1999 ||| ? |||  $$$ UN ||| peacekeepers ||| have ||| been ||| ineffective ||| in ||| Sudan ||| . |||  $$$ Al ||| Qaeda ||| texts ||| to ||| be ||| published ||| in US book |||  $$$ Does ||| homeowners ||| insurance ||| cover ||| tornadoes ||| ? |||  $$$ Get ||| me ||| the ||| book ||| on ||| the coffee table ||| . |||  $$$ Hey ||| , ||| your ||| dog ||| , ||| eat ||| bananas ||| . |||  $$$ Why ||| did ||| n't ||| you ||| take ||| Australia-Asia ||| Airline ||| ? |||  $$$ US ||| focus ||| earnings ||| in ||| higher ||| stock ||| ; ||| edge ||| futures ||| . |||  $$$ Another ||| scandal ||| dust ||| options ||| in ||| bites ||| boss ||| . |||  $$$ Heavy ||| fighting ||| Najaf ||| rocked ||| again ||| Monday ||| . |||  $$$ The ||| lettuce ||| has ||| sat ||| out ||| so ||| long ||| it started to wilt ||| . |||  $$$ 	0.05	2
371Q3BEXDHN9LIWPNOC4K5NCWD2SZY	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:35 EST 2016	3	0	0	2	Reviewable	NotReviewed	scrambled#0.03#3	3600	2592000	Sun Feb 28 01:22:35 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=371Q3BEXDHN9LIWPNOC4K5NCWD2SZY	3UNH76FOCTJ95H69X7J1J9AM8ZWMYW	AMNRYECHXZY34	Submitted	Sun Mar 27 15:30:52 EDT 2016	Fri Feb 26 14:23:09 EST 2016	Fri Feb 26 14:30:52 EST 2016						Why ||| did ||| n't ||| you ||| bring ||| your ||| dictionary ||| today ||| ? |||  $$$ Linus ||| Torvalds ||| wrote ||| a ||| famous ||| rant ||| hating ||| on ||| C++ ||| . |||  $$$ Have ||| 15-16 ||| imprisoned ||| during ||| October ||| prisoners ||| riots ||| been ||| released ||| ? |||  $$$ When ||| was ||| the ||| attack ||| on ||| the ||| London ||| subway ||| ? |||  $$$ 	0.03	3
37PGLWGSJTKP29U7IBFGTOTCJ6NKIC	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:35 EST 2016	1	0	0	1	Reviewable	NotReviewed	scrambled#0.03#3	3600	2592000	Sun Feb 28 01:22:35 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=37PGLWGSJTKP29U7IBFGTOTCJ6NKIC	3OLQQLKKNT3LY4JXU9UFWEQPMSYJEA	ANIRTJBXLLWKY	Approved	Sun Mar 27 09:37:29 EDT 2016	Fri Feb 26 08:33:06 EST 2016	Fri Feb 26 08:37:29 EST 2016	Fri Feb 26 14:38:38 EST 2016					Why ||| did ||| n't ||| you ||| bring ||| your ||| dictionary ||| today ||| ? |||  $$$ Linus ||| Torvalds ||| wrote ||| a ||| famous ||| rant ||| hating ||| on ||| C++ ||| . |||  $$$ Have ||| 15-16 ||| prisoners ||| imprisoned ||| during ||| October ||| riots ||| been ||| released ||| ? |||  $$$ When ||| was ||| the ||| attack ||| on ||| the ||| London ||| subway ||| ? |||  $$$ Jobs ||| disses ||| Zune ||| , ||| EB ||| Games ||| opens ||| pre-orders ||| . |||  $$$ Walt ||| Disney ||| cuts ||| down ||| on ||| fat ||| , ||| calories ||| . |||  $$$ Bacteria ||| grow ||| in ||| a ||| wide ||| variety ||| of ||| habitats ||| and ||| conditions ||| . |||  $$$ My ||| dog ||| needed ||| surgery ||| after ||| eating ||| a ||| rupee ||| coin ||| . |||  $$$ The ||| lettuce ||| has ||| sat ||| so ||| long ||| it ||| started ||| to ||| wilt ||| out ||| . |||  $$$ 	0.03	3
3EQPA8A374AGMFDZ0U3QS4WP0UQJZA	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:32 EST 2016	1	0	0	1	Reviewable	NotReviewed	scrambled#0.05#1	3600	2592000	Sun Feb 28 01:22:32 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3EQPA8A374AGMFDZ0U3QS4WP0UQJZA	3SEPORI8WOD8867PWQVFOPOOKANAZZ	ANME69SF93FS5	Approved	Sun Mar 27 02:26:12 EDT 2016	Fri Feb 26 01:22:52 EST 2016	Fri Feb 26 01:26:12 EST 2016	Fri Feb 26 14:50:57 EST 2016					A third ||| of the money ||| is ||| mine ||| . |||  $$$ There ||| are some portability issues with Boost ||| , ||| but ||| STL ||| is very portable ||| . |||  $$$ In ||| which city ||| is ||| John 's laptop ||| on the evening of Dec. 10th ||| ? |||  $$$ Have ||| prisoners ||| imprisoned during October 15-16 riots ||| been ||| released ||| ? |||  $$$ Was ||| the ||| painting ||| harmed ||| during the war ||| ? |||  $$$ Walt ||| Disney ||| cuts ||| down ||| on fat , calories ||| . |||  $$$ I ||| ate ||| a stick of chewing gum ||| . |||  $$$ Mattel ||| UnitedHealth ||| , ||| rise ||| . |||  $$$ Stanford ||| is ||| located in California ||| . |||  $$$ 	0.05	1
33J5JKFMK6CWN9AJADSQL43WZUIQ3A	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:34 EST 2016	1	0	0	1	Reviewable	NotReviewed	scrambled#0.01#3	3600	2592000	Sun Feb 28 01:22:34 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6CWN9AJADSQL43WZUIQ3A	31EUONYN2WHG1QWG5CBU4EVXLGLOVC	ASK4B4COH0OOH	Approved	Sun Mar 27 02:54:31 EDT 2016	Fri Feb 26 01:32:49 EST 2016	Fri Feb 26 01:54:31 EST 2016	Fri Feb 26 14:46:24 EST 2016					Why ||| did ||| n't ||| you ||| bring ||| your ||| dictionary ||| today ||| ? |||  $$$ Torvalds ||| wrote ||| a ||| famous ||| Linus ||| rant ||| hating ||| on ||| C++ ||| . |||  $$$ Have ||| imprisoned ||| prisoners ||| been ||| released ||| during ||| October ||| 15-16 ||| riots ||| ? |||  $$$ When ||| was ||| the ||| London ||| attack ||| on ||| the ||| subway ||| ? |||  $$$ EB ||| opens ||| pre-orders ||| , ||| disses ||| Jobs ||| Games ||| Zune ||| . |||  $$$ Walt ||| Disney ||| , ||| cuts ||| down ||| on ||| fat ||| calories ||| . |||  $$$ Bacteria ||| grow ||| in ||| a ||| wide ||| variety ||| of ||| habitats ||| and ||| conditions ||| . |||  $$$ My ||| dog ||| rupee ||| needed ||| surgery ||| after ||| eating ||| a ||| coin ||| . |||  $$$ The ||| lettuce ||| has ||| sat ||| out ||| so ||| long ||| it ||| started ||| to ||| wilt ||| . |||  $$$ Cook ||| pasta ||| , ||| sausage ||| , ||| and ||| hamburger ||| for ||| dinner ||| . |||  $$$ Was ||| bin ||| Laden ||| behind ||| the ||| September ||| 11 ||| attacks ||| ? |||  $$$ 	0.01	3
304QEQWKZPYXL5Y6CDI3U1APHHH0OI	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:31 EST 2016	3	0	0	2	Reviewable	NotReviewed	scrambled#0.01#1	3600	2592000	Sun Feb 28 01:22:31 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPYXL5Y6CDI3U1APHHH0OI	3VHHR074H4V6KFSNAMSM6JB04VX7LE	AT3S0S6E0M19G	Submitted	Sun Mar 27 15:24:02 EDT 2016	Fri Feb 26 14:23:27 EST 2016	Fri Feb 26 14:24:02 EST 2016						A third ||| of the money ||| is ||| mine ||| . |||  $$$ 	0.01	1
3TD33TP5DLG93O7F0AAADNM3J4ABAG	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:33 EST 2016	1	0	0	1	Reviewable	NotReviewed	scrambled#0.03#2	3600	2592000	Sun Feb 28 01:22:33 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3TD33TP5DLG93O7F0AAADNM3J4ABAG	3IX2EGZR7CXA78O2GFEFVLP81HPJRO	ATKNTPWPTEWCC	Approved	Sun Mar 27 09:48:32 EDT 2016	Fri Feb 26 08:41:00 EST 2016	Fri Feb 26 08:48:32 EST 2016	Fri Feb 26 14:47:20 EST 2016					Has ||| the war ||| ended ||| after ||| a ||| US ||| Congressman ||| , ||| Jones ||| , ||| visited ||| Iraq ||| ? |||  $$$ 	0.03	2
3D7VY91L65BA5PG4XD0FMEH3DLZMBB	35280GTXAM5X4X7592B90AT7EF8VOY	Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)	Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble.	sentences, scramble, unscramble, unscrambling, bonus	$0.05	Fri Feb 26 01:22:33 EST 2016	1	0	0	1	Reviewable	NotReviewed	scrambled#0.01#2	3600	2592000	Sun Feb 28 01:22:33 EST 2016	https://requester.mturk.com/mturk/manageHIT?HITId=3D7VY91L65BA5PG4XD0FMEH3DLZMBB	3OLQQLKKNT3LY4JXU9UFWEQPMSZEJ6	ATQ4ASBJAZAJ7	Approved	Sun Mar 27 09:42:44 EDT 2016	Fri Feb 26 08:41:59 EST 2016	Fri Feb 26 08:42:44 EST 2016	Fri Feb 26 14:51:03 EST 2016						0.01	2
